TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Summer 2020,COSC,4298,101,Independent Study,Singh,Raj Kumar,0,0,0,0,0,1,0,0,0
Summer 2020,PHOP,8398,1,Doctoral Research,Marsack,Jason,1,0,0,0,0,0,0,0,4
Summer 2020,PHYS,8698,5,Doctoral Research,Chen,Shuo,0,0,0,0,0,1,0,0,0
Summer 2020,MECE,8398,5,Doctoral Research,Selvamanickam,Venkat,0,0,0,0,0,1,0,0,0
Summer 2020,PSYC,6399,12,Masters Thesis,Spitzmuller,Christiane,1,0,0,0,0,0,0,0,4
Summer 2020,ECE,8598,5,Doctoral Research,Wolfe,John C,0,0,0,0,0,1,0,0,0
Summer 2020,ENGL,8699,1,Doctoral Dissertation,Prufer,Kevin D,0,0,0,0,0,0,0,0,0
Summer 2020,ECE,8498,22,Doctoral Research,Yao,Yan,0,0,0,0,0,3,0,0,0
Summer 2020,HRMA,6360,1,Graduate Directed Practicum,Back,KiJoon,7,0,0,0,0,0,0,0,4
Summer 2020,THEA,1331,5,Introduction To Theatre,Brincks,Alan,47,8,1,0,0,4,0,0,3.49
Summer 2020,ENGL,1304,12,First Year Writing II,Sicinski,Michael J,18,4,0,0,0,1,0,0,3.347
Summer 2020,THEA,1331,2,Introduction To Theatre,Egging,Jon Leo,29,11,2,0,0,11,0,0,2.685
Summer 2020,PSYC,2380,3,Intro To Social Psy,Serrano Aguirre,Surizaday,34,14,2,0,0,5,0,0,3.149
Summer 2020,BIOL,1134,1,Hum Anat Physiol Lab I,Gill,Tejendra,15,5,0,0,0,1,0,1,3.319
Summer 2020,MECE,8598,20,Doctoral Research,Ardebili,Haleh,0,0,0,0,0,3,0,0,0
Summer 2020,MANA,3335,3,Intro Org Behavior and Mgmt,Salaiz,Ashley,47,3,0,0,0,5,0,0,3.492
Summer 2020,CIVE,4333,1,Water & Wastewater Treatment,Rixey,William G,15,13,0,0,0,3,0,0,3.172
Summer 2020,ARTH,1381,2,Art & Soc: Renaiss to Modern,Kubala,Jessica Taylor,14,6,3,0,0,12,0,1,2.135
Summer 2020,PSYC,4321,3,Abnormal Psychology,Raines,Elizabeth,10,13,4,0,0,4,0,1,2.817
Summer 2020,HDFS,3350,1,Observation and Assessment,Schroder,Kathleen Anne,34,4,1,0,0,1,0,0,3.587
Summer 2020,PSYC,6365,5,Dir Rsch in Dev Cog Beh Neuro,Tamber-Rosenau,Benjamin J,3,0,0,0,0,0,0,0,4
Summer 2020,COSC,8399,129,Doctoral Dissertation,Verma,Rakesh M,0,0,0,0,0,0,0,0,0
Summer 2020,PSYC,3301,1,Intro Psych Stats,Wen,Xueqi,20,23,8,0,0,16,0,6,2.357
Summer 2020,COSC,3380,1,Design File and Database Syst,Hilford,Victoria,33,4,0,0,0,3,0,0,3.456
Summer 2020,HDFS,3300,2,Educational Psychology,Conston,Toya,42,1,2,0,0,1,0,0,3.487
Summer 2020,LAW,7397,2,Selected Topics,Morath,Sarah,0,0,0,0,0,12,0,0,0
Summer 2020,INTB,3354,2,Business Prin in Global Econ,Thompson,Joseph Lee,96,11,1,0,0,8,0,0,3.567
Summer 2020,HIST,8699,3,Doctoral Dissertation,Schafer Jr,James A,0,0,0,0,0,0,0,0,0
Summer 2020,CHEE,8498,2,Doctoral Research,Willson,Richard,0,0,0,0,0,3,0,0,0
Summer 2020,PSYC,8399,16,Doctoral Dissertation,Knee,Clifford R,1,0,0,0,0,0,0,0,4
Summer 2020,CIVE,7397,1,Selected Topics,Norris,Debra B,4,2,0,0,0,4,0,0,2.167
Summer 2020,KIN,4398,1,Independent Study,Cottingham,Michael,1,0,0,0,0,0,0,0,4
Summer 2020,COSC,8398,101,Doctoral Research,Alipour,Mohammad Amin,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8398,14,Doctoral Research,Fu,Xin,0,0,0,0,0,2,0,0,0
Summer 2020,MARK,8396,4,Research Practicum,Hess,James D,0,0,0,0,0,0,1,0,0
Summer 2020,ECE,6398,4,Research,Chen,Jiefu,0,0,0,0,0,1,0,0,0
Summer 2020,PHAR,5668,1,Managed Care Pharmacy,Tolleson,Shane Russell,2,0,0,0,0,0,0,0,4
Summer 2020,ACCT,8396,1,Research Practicum,Muslu,Volkan,2,0,0,0,0,0,0,0,4
Summer 2020,BIOL,8698,62,Doctoral Research,Umetani,Michihisa,0,0,0,0,0,1,0,0,0
Summer 2020,ART,7398,1,Independent Graduate Study,Meza,Abinadi,2,0,0,0,0,0,0,0,4
Summer 2020,MARK,8396,3,Research Practicum,Hui,Kachuen Sam,1,0,0,0,0,0,0,0,4
Summer 2020,ECE,8198,9,Doctoral Research,Ruchhoeft,Paul,0,0,0,0,0,1,0,0,0
Summer 2020,CIVE,8699,5,Doctoral Dissertation,Rixey,William G,0,0,0,0,0,0,0,0,0
Summer 2020,COSC,4398,102,Independent Study,Vilalta,Ricardo,0,0,0,0,0,1,0,0,0
Summer 2020,HDFS,4394,1,Internship in HDFS,Conston,Toya,18,2,0,0,0,0,0,0,3.9
Summer 2020,ENTR,3312,2,Corporate Entrepreneurship,Karonika,John R,39,10,0,0,0,3,0,4,3.507
Summer 2020,PHAR,5690,1,Internal Medicine,Ordonez,Nancy D,16,5,0,0,0,0,0,0,3.762
Summer 2020,MECE,8598,8,Doctoral Research,Selvamanickam,Venkat,0,0,0,0,0,6,0,0,0
Summer 2020,KIN,4310,1,Measurement Tech Human Perf,Thrasher,Timothy Adam,24,35,6,0,0,24,0,0,2.273
Summer 2020,MATH,1330,4,Precalculus,Chang,James A,32,6,2,0,0,5,0,2,3.247
Summer 2020,PHYS,1101,4,General Physics Laboratory I,Maric,Sladjana,9,7,3,0,0,10,0,0,2.116
Summer 2020,TLIM,3340,1,Org Leadership & Supervision,Lattier,Gregory Jeff,32,5,1,0,0,3,0,1,3.341
Summer 2020,PSYC,6359,1,Directed Rsch in Clinical Psyc,Zvolensky,Michael J,3,0,0,0,0,0,0,0,4
Summer 2020,OPTO,5298,1,Spec Prob Phys Optics,Carman,Carolyn R,0,0,0,0,0,30,0,0,0
Summer 2020,MATH,3321,3,Engineering Mathematics,West,James David,8,7,0,0,0,11,0,5,1.432
Summer 2020,ENGL,4375,2,Literature & Popular Culture,Wingard,Jennifer L,22,2,0,0,0,0,0,0,3.734
Summer 2020,MANA,3335,1,Intro Org Behavior and Mgmt,Krylova,Ksenia O,43,5,0,0,0,4,0,1,3.485
Summer 2020,PETR,8399,9,Doctoral Dissertation,Sakhaee Pour,Ahmad,1,0,0,0,0,0,0,0,3.67
Summer 2020,CHEM,1332,2,Fundamentals of Chemistry,Czader,Arkadiusz,61,78,17,0,0,65,0,25,2.038
Summer 2020,LAW,6355,3,Govt Nonprofit Extshp II,Van Arsdel,Kristina G,0,0,0,0,0,0,0,0,0
Summer 2020,HDFS,2317,3,Human Dev and Interventions,Schoger,Kimberly,35,5,3,0,0,3,0,0,3.327
Summer 2020,DIGM,2352,30,Digital Photography,Eyth,Francis Joseph,6,3,0,0,0,0,0,0,2.613
Summer 2020,ACCT,3368,3,Intermediate Accounting II,Yampuler,Michael,14,6,1,0,0,20,0,1,1.79
Summer 2020,POLS,3310,2,Intro to Political Theory,Schoen,Anna Marisa,10,8,2,0,0,10,0,0,2.01
Summer 2020,PHAR,5217,1,Pediatric Therapeutics,Rogers,Elizabeth Coyle,47,0,0,0,0,0,0,0,4
Summer 2020,PEP,7309,1,Sport Finance,Lee,Dong Hun,11,0,0,0,0,0,0,0,4
Summer 2020,INTB,3355,2,Global Environment of Business,Miljanic,Andra Olivia,64,26,2,0,0,23,0,0,2.802
Summer 2020,ENGL,2315,1,Literature and Film,Pegoda,Andrew Joseph,9,7,0,0,0,3,0,2,2.834
Summer 2020,LAW,6321,2,Professional Responsibility,Stevenson,Drury D,0,0,0,0,0,68,0,0,0
Summer 2020,BIOE,7399,8,Masters Thesis,Yu,Cunjiang,1,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6393,3,Clinical Research Practicum,Walker-Obasi,Rheeda Lynette,0,0,0,0,0,1,0,0,0
Summer 2020,SOCW,7397,3,Selected Topics in Social Work,Bakos-Block,Christine River,24,1,0,0,0,0,0,0,3.947
Summer 2020,LAW,5328,1,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,10,0,0,0
Summer 2020,ELCS,8699,3,Doctoral Dissertation,Zou,Yali,1,0,0,0,0,0,0,0,4
Summer 2020,LAW,6209,2,Health Law Journal,Chandler,Seth J,0,0,0,0,0,2,0,0,0
Summer 2020,ECE,8298,15,Doctoral Research,Yao,Yan,0,0,0,0,0,3,0,0,0
Summer 2020,MECE,8398,24,Doctoral Research,Chen,Zheng,0,0,0,0,0,2,0,0,0
Summer 2020,LAW,6354,1,Houston Journal of Int'l Law,Berman,Emily,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,8699,6,Doctoral Dissertation,Gilbertson,Scott R,0,0,0,0,0,0,0,0,0
Summer 2020,BIOE,8398,25,Doctoral Research,Conrad,Jacinta C,0,0,0,0,0,1,0,0,0
Summer 2020,POLS,8399,8,Doctoral Dissertation,Kennedy,Ryan P,0,0,0,0,0,0,0,0,0
Summer 2020,LAW,5228,1,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,1,0,0,0
Summer 2020,ENGL,8399,5,Doctoral Dissertation,Stock,Lorraine K,0,0,0,0,0,0,1,0,0
Summer 2020,PCOL,6298,1,Special Problems,McConnell,Bradley K,0,0,0,0,0,1,0,0,0
Summer 2020,AAS,2320,1,Intro To African American Stdy,Thompson,Kevin Bernard,34,1,0,0,0,0,0,1,3.834
Summer 2020,PSYC,3341,3,Physiological Psychology,Halverson,Kelly K,22,12,1,0,0,3,0,0,3.307
Summer 2020,GEOL,8698,11,Doctoral Research,Zheng,Yingcai,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8198,20,Doctoral Research,Chen,Ji,0,0,0,0,0,3,0,0,0
Summer 2020,LAW,5199,10,Special Problems,Vetter,Greg R,0,0,0,0,0,2,0,0,0
Summer 2020,ACCT,4335,2,Financial Statement Auditing,Kuruvilla,Mohan,2,3,0,0,0,2,0,0,2.429
Summer 2020,PSYC,2351,3,Psychology of Adolescence,Candelari,Abigail E,41,4,0,0,0,6,0,0,3.406
Summer 2020,PHLS,8393,1,Doctoral Practicum in Psy,Winderman,Katherine,0,0,0,0,0,11,0,0,0
Summer 2020,CIVE,8298,5,Doctoral Research,Hu,Yandi,0,0,0,0,0,1,0,0,0
Summer 2020,BIOL,3132,3,Elementary Microbiology Lab,Knapp,Richard D,8,5,2,0,0,4,0,0,2.6
Summer 2020,ENGL,3301,1,Intro To Literary Studies,Murray,Christopher Brean,22,0,0,0,0,1,0,1,3.598
Summer 2020,ECE,8398,3,Doctoral Research,Brankovic,Stanko R,0,0,0,0,0,2,0,0,0
Summer 2020,SOCW,7307,1,Law and Social Work,Webb,Ann E,24,1,0,0,0,0,0,0,3.732
Summer 2020,GEOL,8698,15,Doctoral Research,Stewart,Robert R,0,0,0,0,0,5,0,0,0
Summer 2020,HIST,6399,1,Masters Thesis,Boyd,Sarah Fishman,1,0,0,0,0,0,0,0,4
Summer 2020,ELCS,8699,1,Doctoral Dissertation,Horn,Catherine Lynn,0,0,0,0,0,0,0,0,0
Summer 2020,BIOE,8598,24,Doctoral Research,Zouridakis,George,0,0,0,0,0,1,0,0,0
Summer 2020,SOC,7399,4,Masters Thesis,Kwan,Samantha S,0,0,0,0,0,0,0,0,0
Summer 2020,PHLS,8699,4,Doctoral Dissertation,Obasi,Ezemenari M,0,0,0,0,0,0,0,0,0
Summer 2020,ECE,8398,30,Doctoral Research,Nguyen,Hien V,0,0,0,0,0,1,0,0,0
Summer 2020,PETR,8198,11,Doctoral Research,Lee,Kyung Jae,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8398,13,Doctoral Research,Chen,Jiefu,0,0,0,0,0,4,0,0,0
Summer 2020,KIN,4345,1,Econ and Finc Aspects of Sport,Lee,Dong Hun,26,14,1,0,0,5,0,0,3.203
Summer 2020,SPAN,1502,3,Elementary Spanish II,Santos Guevara,Criseida,5,10,1,0,0,1,0,0,2.379
Summer 2020,SPAN,2302,12,Intermediate Spanish II,Balestra,Alejandra,13,11,0,0,0,2,0,1,3.218
Summer 2020,HRMA,6197,2,Selected Topics,Padilla,Magdalena Manzano,18,0,0,0,0,0,0,0,3.945
Summer 2020,BIOL,1344,1,Human Anatomy and Physiology 2,Ogletree-Hughes,Monique L,35,24,5,0,0,17,0,1,2.623
Summer 2020,WGSS,2360,1,Introduction to GLBT Studies,Cano,Jaime,15,9,1,0,0,1,0,0,3.423
Summer 2020,RELS,2350,1,Introduction to Islam,Haq,Muhammad Nisarul,25,6,0,0,0,2,0,2,3.432
Summer 2020,THEA,1331,3,Introduction To Theatre,Hinkel,Heidi Anne,54,2,0,0,0,3,0,0,3.707
Summer 2020,COMM,4355,1,Organizational Comm,Lee,Jaesub,28,0,0,0,0,0,0,0,3.965
Summer 2020,HDFS,2317,1,Human Dev and Interventions,Schoger,Kimberly,49,12,2,0,0,4,0,2,3.422
Summer 2020,ELCS,8395,8,Doctoral Thesis,Rangel,Virginia,0,0,0,0,0,0,0,0,0
Summer 2020,CUIN,2320,5,Mathematics for EC-6 Teachers,Wilson,Jahnette,30,5,0,0,0,1,0,0,3.474
Summer 2020,MATH,1310,2,College Algebra,Douglas,Casey,38,10,1,0,0,3,0,3,3.274
Summer 2020,MATH,1330,5,Precalculus,Douglas,Casey,24,23,2,0,0,8,0,1,2.908
Summer 2020,DIGM,4378,30,Senior Project,Snyder,Karen Yvonne,11,2,0,0,0,0,0,0,3.745
Summer 2020,ENGI,2304,3,Technical Communications,Chatham,Donna Marie,18,2,0,0,0,0,0,2,3.168
Summer 2020,PSYC,3337,1,Psychology of Human Sexuality,Lorenz,Whitney Petit,51,14,1,0,0,4,0,2,3.426
Summer 2020,ECE,3331,1,Program Appl in Elec Comp Engr,Hebert,Thomas James,5,7,0,0,0,2,0,1,2.604
Summer 2020,TLIM,4341,31,Production & Service Operation,Terrell,John Allen,12,4,1,0,0,4,0,0,2.624
Summer 2020,COSC,8699,124,Doctoral Dissertation,Shah,Shishir,1,0,0,0,0,0,0,0,4
Summer 2020,PHLS,7193,1,Internship and Practicum,Margulis,Milena A,3,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6393,1,Clinical Research Practicum,Cirino,Paul,0,0,0,0,0,1,0,0,0
Summer 2020,PHLS,7398,2,Candidacy Research,Arbona,Consuelo,0,0,0,0,0,0,0,0,0
Summer 2020,BIOE,8198,12,Doctoral Research,Shevkoplyas,Sergey,0,0,0,0,0,1,0,0,0
Summer 2020,COSC,8698,119,Doctoral Research,Ordonez,Carlos,0,0,0,0,0,2,0,0,0
Summer 2020,BIOL,6698,3,Special Problems,Zufall,Rebecca A,0,0,0,0,0,2,0,0,0
Summer 2020,FINA,8398,4,Special Problems,Susmel,Raul,0,0,0,0,0,1,0,0,0
Summer 2020,BIOE,7399,3,Masters Thesis,Ince,Nuri Firat,1,0,0,0,0,0,0,0,4
Summer 2020,LAW,5183,1,Mediation Process,Willis,Tasha L,0,0,0,0,0,1,0,0,0
