TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Fall 2020,OPTO,5171,2,Clinic Practicum I,Berntsen,David A,12,9,2,0,1,0,0,0,3.292
Fall 2020,TECH,1325,1,Energy For Society,Bose,Anima B,6,7,2,0,0,3,0,3,2.242
Fall 2020,ART,3311,1,Jr Painting Major,Frankfort,Dana M,5,2,0,0,0,0,0,0,3.62
Fall 2020,BCHS,3307,1,Biochem for Nutrition Majors,Briggs,James M,7,7,0,0,0,9,0,1,1.827
Fall 2020,SOC,3380,1,Intro/Soc Health Care,Anderson,Kathryn,39,7,2,0,0,8,0,1,3.164
Fall 2020,MATH,1313,2,Finite Math with Applications,Sosa,Moses,115,66,9,0,0,51,0,20,2.443
Fall 2020,PETR,6368,2,Well Drilling and Completion I,Samuel,Robello,1,2,1,0,0,0,0,0,3
Fall 2020,PHYS,1101,13,General Physics Laboratory I,Maric,Sladjana,4,8,3,0,0,7,0,0,2.091
Fall 2020,PHYS,1102,6,General Physics Laboratory II,Maric,Sladjana,6,7,3,0,0,5,0,0,2.084
Fall 2020,ELCS,8399,1,Doctoral Dissertation,Horn,Catherine Lynn,0,0,0,0,0,3,0,0,0
Fall 2020,BIOL,1161,33,Intro To Biol Science Lab 1,Medrano,Ana I,17,4,0,0,0,2,0,0,3.32
Fall 2020,PHYS,1101,5,General Physics Laboratory I,Maric,Sladjana,0,14,1,0,0,6,0,1,1.97
Fall 2020,MARK,4373,1,Advanced Professional Selling,Pingel,John W,26,1,1,0,0,0,0,0,3.881
Fall 2020,CHNS,3342,1,Tales of East Asian Cities,Li,Melody Yunzi,11,4,1,0,0,6,0,1,2.389
Fall 2020,MECT,1365,1,Elements Materials & Processes,Wari,Ezra Tsegaye,14,13,3,1,0,25,0,1,1.711
Fall 2020,NURS,6346,1,Mgmt of Hlth Dsordrs in Wo/Ch,Varghese,Shainy B,0,0,0,0,0,7,0,0,0
Fall 2020,MARK,4380,3,Digital Selling,McAndrews,Craig D,18,8,0,0,0,3,0,0,3.211
Fall 2020,WCL,2352,1,World Cinema,Centeno,Daniel,13,10,1,0,0,5,0,0,2.756
Fall 2020,MUSI,1120,4,University Chorus,Mueller,Jebediah Lee,10,1,0,0,0,0,0,0,3.879
Fall 2020,ART,6305,2,Painting Studio,Charles,Michael Ray,7,0,0,0,0,0,0,0,3.811
Fall 2020,MUED,3106,3,Percussion,Warren,Paul Alexander,2,3,0,0,0,0,0,0,2.833
Fall 2020,GEOL,3334,1,Earthquakes,Li,Aibing,18,19,6,0,0,4,0,1,2.765
Fall 2020,DAN,3302,2,Int. Technique and Theory,Lorenzo-Lasa,Riolama Mercedes,1,0,0,0,0,2,0,0,1.223
Fall 2020,COSC,8998,127,Doctoral Research,Subhlok,Jaspal,0,0,0,0,0,4,0,0,0
Fall 2020,ENGL,1303,111,First Year Writing I,Brown,Erika J,9,3,0,0,0,0,0,0,3.436
Fall 2020,ANTH,3396,4,Selected Tops in Cultural Anth,Ramirez,Marie Theresa,3,0,0,0,0,1,0,0,2.918
Fall 2020,BIOL,6120,2,Responsible Conduct Bio Rsrch,Sater,Amy,20,0,0,0,0,0,0,0,4
Fall 2020,MUSI,4112,1,Chamber Music - Woodwind,Bertman,David Garry,8,0,0,0,0,0,0,0,4
Fall 2020,MUSI,1122,3,Concert Chorale,Weber,Mary E,16,0,0,0,0,0,0,0,4
Fall 2020,MANA,4341,1,Leading Organizational Change,Barrett,Beverly,41,5,1,0,0,2,0,0,3.607
Fall 2020,FINA,4330,3,Corporate Finance,Lara,Alexander J,25,12,0,0,0,14,0,0,2.558
Fall 2020,BCHS,3201,15,Biochemistry I Laboratory,Pattison,Donna,12,8,0,0,0,2,0,2,3.145
Fall 2020,ITEC,1301,2,Intro To Computer Appl Tech,Velusamy,Gandhimathi,39,5,3,1,0,10,0,1,2.702
Fall 2020,SCM,4330,4,Bus Modeling and Dec Analysis,Cossick,Kathy L,10,8,1,0,0,18,0,7,1.586
Fall 2020,FINA,4325,1,Retirement and Estate Planning,Lopez,John C,4,5,3,0,0,5,0,1,2.235
Fall 2020,GERM,3350,1,20Th C Thru German Culture,Kleinheider,Julia D,6,6,1,0,0,10,0,0,1.705
Fall 2020,PSYC,2301,15,Intro To Methods in Psychology,Tamber-Rosenau,Benjamin J,15,14,2,0,0,6,0,1,2.561
Fall 2020,MARK,7397,2,Selected Topics in Marketing,Gelb,Betsy L,14,2,0,0,0,0,0,1,3.813
Fall 2020,PHOP,6241,1,Vision Science Core-Part 1,Frishman,Laura J,2,1,0,0,0,0,0,0,3.777
Fall 2020,ECON,4338,1,Social Science Data Mining,Zhivan,Natalia A.,12,11,0,0,0,6,0,2,2.689
Fall 2020,HRMA,3361,2,Hospitality Marketing,He,Zeya,10,9,1,0,0,15,0,0,1.816
Fall 2020,ACCT,7370,1,Adv Fin Statement Auditing,Zhao,Yuping,36,12,0,0,0,0,0,1,3.723
Fall 2020,CHEE,8298,13,Doctoral Research,Krishnamoorti,Ramanan,0,0,0,0,0,3,0,0,0
Fall 2020,MECE,8699,7,Doctoral Dissertation,Franchek,Matthew,1,0,0,0,0,0,0,0,4
Fall 2020,ENGL,2316,4,Literature and Culture,Gonzalez,Maria C,13,5,0,0,0,2,0,0,3.301
Fall 2020,HISP,2375,1,US Hispanic Culture & Civ,Sisk,Christina L,8,2,1,0,0,6,1,2,1.803
Fall 2020,COMM,2300,1,Communication Research Methods,Lyn,Robyn,30,14,2,0,0,1,0,0,3.445
Fall 2020,ACCT,4332,3,Corporate Taxation,Fernandez,Ramon,3,9,3,0,0,3,0,0,2.61
Fall 2020,ASLI,2301,3,Interm. American Sign Lang I,Pott,Scot A,3,7,1,0,0,8,0,0,1.635
Fall 2020,SPAN,1501,13,Elementary Spanish I,Naranjo,Carlos Raidel,15,4,0,0,0,1,0,3,2.827
Fall 2020,ARCH,1500,1,Design Studio I,Plauche',Roya,10,12,1,0,0,3,0,0,2.911
Fall 2020,ARCH,1500,5,Design Studio I,Wells,Adam C,5,10,2,0,0,7,0,3,2.195
Fall 2020,ENGL,1304,11,First Year Writing II,Long,Steven A.,6,5,0,0,0,4,0,2,2.294
Fall 2020,OPTO,8990,1,Community Health Clinic,Herring,Ralph Jay,0,0,0,0,0,64,0,0,0
Fall 2020,CHEM,6698,26,Special Problems,Teets,Thomas,0,0,0,0,0,5,0,0,0
Fall 2020,SCM,4367,1,Process and Quality Management,Miller,Bradley D,32,16,4,0,0,22,0,0,2.392
Fall 2020,ENGL,1304,8,First Year Writing II,Ely,Blaine,4,8,1,0,0,3,0,1,2.176
Fall 2020,MAS,2340,3,Intro Mexican American Studies,Pino,Diana,8,16,0,0,0,8,0,1,2.173
Fall 2020,KIN,1352,16,"Foundations of KIN, HLT, FIT",Gray,Jon Phillip,35,6,0,0,0,5,0,1,3.257
Fall 2020,ELET,2300,4,Introductn To C++ Programming,Tsegaye,Mikias,38,19,0,0,0,12,0,4,2.75
Fall 2020,FINA,4397,7,Selected Topics in Finance,Susmel,Raul,3,3,0,0,0,5,0,5,1.313
Fall 2020,COMM,3374,1,Strategic Social Media,Williams,Alexandria Simone,25,8,0,0,0,0,0,0,3.588
Fall 2020,PHIL,1305,2,Intro To Ethics,Coates,Daniel J,153,41,0,0,0,15,0,6,3.502
Fall 2020,MUSI,2210,4,Theory III,Snyder,John L,5,4,1,0,0,8,0,3,1.944
Fall 2020,ENGL,1304,52,First Year Writing II,Lagana,Karen E,16,1,0,0,0,0,0,0,3.941
Fall 2020,PHYS,1301,6,Intro General Physics I,Portillo Vazquez,Israel,63,53,12,0,0,61,0,30,2.073
Fall 2020,BIOL,1134,12,Hum Anat Physiol Lab I,Gill,Tejendra,10,9,2,0,0,2,0,0,2.986
Fall 2020,THEA,1331,13,Introduction To Theatre,Young,Courtney Leigh,45,4,0,0,0,0,0,1,3.814
Fall 2020,PHLS,6312,1,Crisis Counseling,Wines,Lisa A,20,0,0,0,0,0,0,0,3.967
Fall 2020,SPAN,2302,4,Intermediate Spanish II,Enriquez Burria,Nuria Montserrat,16,2,1,0,0,5,0,2,2.867
Fall 2020,LAW,5183,1,Mediation Process,Willis,Tasha L,0,6,0,0,0,0,0,0,3.33
Fall 2020,HRMA,6291,1,Project Implementation,Ramirez,Arlene D,0,0,0,0,0,19,0,0,0
Fall 2020,PSYC,3301,2,Intro Psych Stats,Steinberg,Lynne,6,8,1,0,1,6,0,7,1.724
Fall 2020,COSC,4348,901,Intro Game Art and Animation,Yun,Changhoon,8,0,0,0,0,4,0,0,2.612
Fall 2020,ELCS,8695,4,Doctoral Thesis,Johnson PhD,Detra DeVerne,0,0,0,0,0,1,0,0,0
Fall 2020,IDNS,3131,4,Organic Chem I SEP Workshop,Pattison,Donna,10,4,0,0,0,9,0,0,2.232
Fall 2020,THEA,1338,2,Acting I,Ferrarone,Jessica,3,3,0,0,0,0,0,0,3.28
Fall 2020,ECE,8498,26,Doctoral Research,Fu,Xin,0,0,0,0,0,2,0,0,0
Fall 2020,PSYC,6398,24,Independent Studies,Alward,Beau Andrew,2,0,0,0,0,0,0,0,4
Fall 2020,MUSA,2202,3,Applied Composition,Smith,Robert Thomas,2,1,0,0,0,0,0,0,3.667
Fall 2020,PSYC,8399,25,Doctoral Dissertation,Grigorenko,Elena L,0,0,0,0,0,2,0,0,0
Fall 2020,ART,4331,3,Senior Graphic Design Major I,Unikel,Joshua,4,3,1,0,0,0,0,0,3.499
Fall 2020,BIOE,8298,16,Doctoral Research,Willson,Richard,0,0,0,0,0,1,0,0,0
Fall 2020,ENGL,1304,30,First Year Writing II,Kozma,Andrew,8,4,0,0,0,2,0,1,2.281
Fall 2020,POLS,8999,19,Doctoral Dissertation,Kennedy,Ryan P,0,0,0,0,0,3,0,0,0
Fall 2020,PSYC,4398,4,Independent Study,Fetterman,Adam Kent,3,0,0,0,0,0,0,0,4
Fall 2020,MSCI,3310,2,Training Management & WFF,Fischer,Leonard G,6,2,0,0,0,2,0,0,2.901
Fall 2020,MUSA,1344,1,Applied Trombone,Kauk,Brian Keith,2,0,0,0,0,0,0,0,4
Fall 2020,ENGL,4398,3,Independent Study,Monroe,William F,1,0,0,0,0,0,0,0,4
Fall 2020,MECE,8598,19,Doctoral Research,Joshi,Shailendra Pramod,0,0,0,0,0,2,0,0,0
Fall 2020,LAW,5127,1,Advocates-Newhouse Med. Retro,Lawrence,Jim E,0,0,0,0,0,7,0,0,0
Fall 2020,PSYC,7392,8,Psychology Practicum,Vincent,John P,0,0,0,0,0,1,0,0,0
Fall 2020,HRMA,6397,4,Selected Topics,Johnson,Tucker A,7,0,0,0,0,0,0,0,4
Fall 2020,IDNS,2297,2,Top-Natrl Sci & Mth,Ogletree-Hughes,Monique L,1,0,0,0,0,0,0,0,4
Fall 2020,CHEE,3363,3,Fluid Mechanics for Chem Engrs,Malamataris,Nikolaos,5,3,0,0,0,2,0,0,2.001
Fall 2020,MUSI,6106,10,Grad Large Ensemble,Mueller,Jebediah Lee,1,0,0,0,0,0,0,0,4
Fall 2020,ANTH,6398,6,Special Problems,Quinn,Rachel Afi,1,1,0,0,0,0,0,0,3.5
Fall 2020,PETR,6314,1,Pressure Transient Testing,Ehlig-Economides,Christine A.,1,2,0,0,0,0,0,0,3.333
Fall 2020,GEOL,8398,5,Doctoral Research,Brandon,Alan,0,0,0,0,0,1,0,0,0
Fall 2020,MECE,8399,1,Doctoral Dissertation,Grigoriadis,Karolos,1,0,0,0,0,0,0,0,4
Fall 2020,BIOL,6398,7,Special Problems,Liu,Xinli,0,0,0,0,0,1,0,0,0
Fall 2020,MUSA,1300,5,Applied Voice,McCormick,Dominique,1,0,0,0,0,0,0,0,4
Fall 2020,PHLS,8699,15,Doctoral Dissertation,Arbona,Consuelo,0,0,0,0,0,3,0,0,0
Fall 2020,CHEE,8498,17,Doctoral Research,Conrad,Jacinta C,0,0,0,0,0,2,0,0,0
Fall 2020,SOCW,8995,1,Pre-Dissertation Research,Leung,Yuk-Hi Patrick,0,0,0,0,0,1,0,0,0
Fall 2020,CHEM,6399,21,Masters Thesis,Bittner,Eric R,1,0,0,0,0,0,0,0,4
Fall 2020,MUSA,2334,1,Applied Clarinet,Griffin,Randall S,1,0,0,0,0,1,0,0,2
Fall 2020,MUSA,1300,18,Applied Voice,Evans,Joseph,2,0,0,0,0,0,0,0,3.67
Fall 2020,PSYC,4398,6,Independent Study,Sharp,Carla,1,0,0,0,0,0,0,0,4
Fall 2020,BIOE,8598,22,Doctoral Research,Naash,Muna,0,0,0,0,0,1,0,0,0
Fall 2020,MECE,8298,8,Doctoral Research,Ryou,Jae-Hyun,0,0,0,0,0,1,0,0,0
Fall 2020,MUSI,6112,4,Chamber Music - Woodwind,Bertman,David Garry,2,0,0,0,0,0,0,0,4
Fall 2020,MECE,8198,12,Doctoral Research,Ostilla Monico,Rodolfo,0,0,0,0,0,1,0,0,0
Fall 2020,ENGI,4198,3,Independent Study,Henderson,Jerrod A,1,0,0,0,0,0,0,0,4
Fall 2020,MECE,8498,7,Doctoral Research,Liu,Dong,0,0,0,0,0,1,0,0,0
Fall 2020,TEPM,6395,1,Integration Project,Hopkins,Ronald K.,1,0,1,0,0,0,0,0,3
Fall 2020,BCHS,8998,3,Doctoral Research,Schwartz,Robert J,0,0,0,0,0,1,0,0,0
Fall 2020,PHCA,8311,3,Proposal Development,Thornton,James D,0,0,0,0,0,0,0,0,0
Fall 2020,PCEU,6198,1,Special Problems,Chow,Diana Shu-Lian,1,1,0,0,0,0,0,0,3.5
Fall 2020,MECE,8699,18,Doctoral Dissertation,Yang,Di,0,0,0,0,0,1,0,0,0
Fall 2020,PHAR,4320,3,Physiology I,Alkadhi,Karim A,14,23,5,0,0,0,0,0,3.214
Fall 2020,PHAR,4330,4,Pharmaceutics I & Calculations,Guo,Bin,21,12,5,2,0,0,0,0,3.3
Fall 2020,CIS,3343,3,Info Systems Analysis & Design,Brown,Houghton Gregory,8,11,0,0,0,11,0,0,2.031
Fall 2020,BIOE,6397,2,Selected Topics,Romero Ortega,Mario Ignacio,3,1,1,0,0,0,0,1,3.334
Fall 2020,ECE,6397,4,Selected Topics,Nguyen,Hien V,27,1,0,0,0,0,0,0,3.917
Fall 2020,PHAR,4250,4,Pharmacy Skills Program I,Surati,Dhara Divyang,13,2,0,0,0,0,0,0,3.867
Fall 2020,HISP,2374,1,Spanish American Culture & Civ,De Los Reyes Heredia,Jose Guillermo,17,6,0,0,0,4,0,0,3.071
Fall 2020,PHAR,5224,3,Integrated Renal Module,Sherer,Jeffrey T,5,9,3,0,0,0,0,0,3.118
Fall 2020,ART,3311,2,Jr Painting Major,Frankfort,Dana M,2,1,0,0,0,0,0,0,3.447
Fall 2020,HIST,4361,1,20th Century Genocides,Guenther,Irene V,20,2,0,0,0,0,0,0,3.864
Fall 2020,PHYS,1101,9,General Physics Laboratory I,Wood,Lowell T,4,13,0,0,0,5,0,1,2.348
Fall 2020,BIOL,4397,3,Selected Topics in Biology,McKeon,Frank D,12,0,0,0,0,0,0,0,4
Fall 2020,PETR,6350,1,Natural Gas Engineering,Farouq-Ali,Syed,7,2,0,0,0,0,0,0,3.558
Fall 2020,MECE,6357,1,Computational Fluid Dynamic II,Metcalfe,Ralph W,6,2,0,0,0,0,0,0,3.791
Fall 2020,COMD,2376,3,Anatomy for Communication,Daniels,Stephanie K,24,11,1,0,0,7,0,0,3.047
Fall 2020,MATH,1312,5,Intro to Math Reasoning,Tucker,Charles T,24,35,6,0,0,37,0,15,1.708
Fall 2020,ARTH,6394,1,Sel Top in Art History,Prosperetti,Leopoldine,3,0,0,0,0,0,0,0,3.89
Fall 2020,WCL,3366,1,Latin American and Latino Film,Ramirez,Marie Theresa,9,5,1,0,0,9,0,0,2.133
Fall 2020,COMM,4303,6,Communication Law & Ethics,Payne,Latosha Lewis Terrell,32,12,0,0,0,3,0,0,3.293
Fall 2020,BIOL,4301,1,Conservation Biology,Crawford,Kerri M,15,5,0,0,0,5,0,0,2.897
Fall 2020,ELCS,6370,3,Research for Educatnal Leaders,Johnson PhD,Detra DeVerne,8,0,0,0,0,0,0,0,3.959
Fall 2020,MIS,7397,4,Selected Topics in MIS,Gonzalez Jr,Frederick,5,0,0,0,0,0,0,0,4
Fall 2020,ART,3361,1,Wood and Metal Fabrication,Giampietro,Francis A,6,0,0,0,0,0,0,0,4
Fall 2020,CIVE,7397,7,Selected Topics,Hoskere,Vedhus,14,2,1,0,0,0,0,2,3.765
Fall 2020,ART,3300,4,Intermediate Drawing,Hanna,John H,5,2,0,0,0,2,0,0,2.501
Fall 2020,MATH,3336,5,Discrete Mathematics,Walker,Philip William,7,7,0,0,0,8,0,1,2.042
Fall 2020,CUIN,2320,3,Math for Elem and MS Teachers,Burris,Justin T,28,5,1,0,0,1,0,4,3.446
Fall 2020,POLS,1336,9,US and Texas Const/Politics,Murray,Richard W,81,78,11,0,0,12,0,2,3.091
Fall 2020,MANA,3335,7,Intro Org Behavior and Mgmt,Rude,Dale,20,1,0,0,0,2,0,1,3.58
Fall 2020,BTEC,4319,30,Microbial Biotechnology,Flavier,Albert B,4,4,0,0,0,12,0,0,1.384
Fall 2020,ACCT,4330,1,Advanced Accounting,Ramaswamy,Vinita,7,3,0,0,0,0,0,0,3.7
Fall 2020,ELET,2307,1,Electrical-Electronic Circuits,Abraham,Yonas B,20,20,0,0,0,21,0,3,2.086
Fall 2020,ELED,4315,5,Mathematics in Elem School II,Cutler,Carrie Sybil,21,3,0,0,0,1,0,0,3.707
Fall 2020,COSC,1430,5,Introduction to Programming,Toti,Giulia,27,13,1,0,0,15,0,16,1.801
Fall 2020,IDNS,1112,2,Physics 1322 Workshop,Pattison,Donna,13,2,0,0,0,2,0,0,3.295
Fall 2020,CHEM,1111,16,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,5,1,0,0,1,0,2,2.741
Fall 2020,CHEM,1111,18,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,10,0,0,0,3,0,1,2.228
Fall 2020,ELCS,8311,5,Lab of Practice-Lit Revw Devel,Davis,Bradley,6,0,0,0,0,0,0,0,4
Fall 2020,ELCS,8311,7,Lab of Practice-Lit Revw Devel,Johnson PhD,Detra DeVerne,4,0,0,0,0,0,0,0,4
Fall 2020,BIOL,1161,17,Intro To Biol Science Lab 1,Medrano,Ana I,12,5,1,0,0,3,0,1,3.048
Fall 2020,ENGI,1100,3,Introduction To Engineering,Kowal,Marsha Christine,8,3,0,0,0,3,0,0,2.905
Fall 2020,MUSI,2210,1,Theory III,Snyder,John L,7,4,0,0,0,4,0,1,2.088
Fall 2020,CHEE,8399,4,Doctoral Dissertation,Balakotaiah,Vemuri,2,0,0,0,0,0,0,0,4
Fall 2020,ECE,8999,18,Doctoral Dissertation,Chen,Jiefu,1,0,0,0,0,0,0,0,4
Fall 2020,ACCT,2301,8,Prin of Financial Accounting,Serrato,Darlene Marie  Bohac,58,37,8,0,0,52,0,6,2.239
Fall 2020,PSYC,2301,1,Intro To Methods in Psychology,Foss,Donald J,19,11,3,0,0,13,0,0,2.274
Fall 2020,ENGL,1303,48,First Year Writing I,Sommers,Jeffry Ryan,9,5,0,0,0,5,0,0,2.55
Fall 2020,MATH,6315,1,Masters Tutorial,Fu,Wenjiang,6,0,0,0,0,0,0,0,3.945
Fall 2020,CHEE,3300,1,Materials Science & Engr I,Donnelly,Vincent M.,7,8,1,0,0,27,0,1,0.901
Fall 2020,CHEE,4321,1,Chemical Engineering Design I,Fleischer,Miguel T,28,6,0,0,0,6,0,0,3.275
Fall 2020,CHEM,3221,23,Fund of Organic Chem. Lab I,Bean,Mary B,8,5,1,0,0,7,0,1,2.087
Fall 2020,PSYC,3325,5,Psychology of Personality,Anderson,Jill Annette,10,16,0,0,0,14,0,0,2.101
Fall 2020,OPTO,6363,1,Primary Optometry,Wensveen,Janice,75,23,2,0,0,0,0,0,3.644
Fall 2020,ENGL,1303,67,First Year Writing I,Alcorn,Charles William,9,4,0,0,0,2,0,1,2.474
Fall 2020,CUIN,8393,10,Adv Internship & Prac,Hale,Margaret Ann,3,0,0,0,0,0,0,0,4
Fall 2020,COMM,3361,1,Advertising Copywriting,Clark,Thomas R,19,2,0,0,0,7,0,0,2.722
Fall 2020,PETR,8298,8,Doctoral Research,Hatzignatiou,Dimitrios Georgios,0,0,0,0,0,3,0,0,0
Fall 2020,TLIM,3363,9,Technical Communications,Piercy,Penelope Junker,20,12,2,0,0,5,0,2,2.594
Fall 2020,TLIM,3363,10,Technical Communications,Feriante,Chris,29,6,0,0,0,5,0,3,2.985
Fall 2020,ASLI,3460,1,Advanced ASL,Gietz,Merrilee Ruth,3,4,1,0,0,2,0,0,2.567
Fall 2020,PHIL,1361,5,Philosophy and the Arts,Drapela,Nick Gerard,18,25,1,0,0,3,0,1,3.027
Fall 2020,EGRP,1131,1,Engineering Applications II,Henderson,Jerrod A,0,0,0,0,0,4,0,0,0
Fall 2020,ELET,4308,1,Senior Project,Benhaddou,Driss,39,0,0,0,0,0,0,0,3.992
Fall 2020,LAW,5382,1,Administrative Law,Kumar,Sapna,20,19,3,0,0,2,0,0,3.235
Fall 2020,BIOE,6198,14,Research,Zhang,Yingchun,0,0,0,0,0,1,0,0,0
Fall 2020,MARK,7333,1,Search Engine Marketing,Gavin,Daniel Yaakov,28,1,0,0,0,0,1,0,3.966
Fall 2020,PHAR,5690,2,Internal Medicine,Truong,Mabel,49,6,0,0,0,0,0,0,3.891
Fall 2020,SOC,6302,1,Research and Writing,Kwan,Samantha S,7,2,1,0,0,0,0,1,3.6
Fall 2020,COSC,6344,1,Visualization,Chen,Guoning,11,2,0,0,0,0,0,1,3.694
Fall 2020,GEOL,1130,14,Physical Geology Lab,Hauptvogel,Daniel William,7,1,0,0,0,1,0,0,3.444
Fall 2020,HIST,3325,1,Mex Amer Civil Right in 20th C,San Miguel Jr,Guadalupe,9,8,1,0,0,8,0,1,2.149
Fall 2020,CHNS,3360,2,A Look Into Modern China,McArthur,Charles M,11,11,0,0,0,3,0,1,2.974
Fall 2020,SOC,1300,20,Introduction To Sociology,Nelson,Steven M,26,24,2,0,0,13,0,2,2.551
Fall 2020,ECE,6379,1,Power Syst Oper and Modeling,Li,Xingpeng,3,3,2,0,0,0,0,0,3.166
Fall 2020,TLIM,3340,5,Org Leadership & Supervision,Evans,Gerald S,55,0,3,0,0,1,0,1,3.75
Fall 2020,ASLI,1302,2,Elementary Amer Sign Lang II,Pott,Scot A,2,3,1,0,0,10,0,3,0.889
Fall 2020,PHYS,1102,17,General Physics Laboratory II,Maric,Sladjana,4,10,3,0,0,6,0,0,2.208
Fall 2020,HIST,3331,2,Afro-Amer His Snce 1865,Tillery,Tyrone,23,7,0,0,0,0,0,0,3.767
Fall 2020,CHNS,3344,1,Global Chinese Literature,Li,Melody Yunzi,7,0,1,0,0,1,0,0,2.473
Fall 2020,ART,3303,1,"Color, Materials and Methods",Williams,Celeste,20,6,0,0,0,1,0,2,3.581
Fall 2020,INDE,6365,1,Engineering Economy II,Schulze,Lawrence John Henry,55,4,0,0,0,0,0,0,3.932
Fall 2020,HRMA,4360,1,Hospitality Internship,Mills,Ashley D.,0,2,1,0,0,1,0,0,2.083
Fall 2020,ACCT,7340,4,Financial Statement Analysis,Lu,Tong,3,0,0,0,0,0,0,0,4
Fall 2020,MUSI,6112,5,Chamber Music - Woodwind,Bertman,David Garry,1,0,0,0,0,0,0,0,4
Fall 2020,PHLS,8398,5,Special Problems,Smith,Bradley,0,0,0,0,0,0,0,0,0
Fall 2020,ELCS,8395,2,Doctoral Thesis,Davis,Bradley,0,0,0,0,0,4,0,0,0
Fall 2020,GENB,7334,1,Brainstorming to Bankrolling,Becker,Charles D,2,0,0,0,0,0,0,1,4
Fall 2020,THEA,6373,2,Period Costume Construction I,Niederer,Barbara,2,0,0,0,0,0,0,0,4
Fall 2020,ARED,7352,1,Issues&Trends in Art Ed,Chung,Sheng Kuan,6,0,0,0,0,0,0,0,3.945
Fall 2020,ECE,2100,1,Circuit Analysis Laboratory,Le,Han Quang,10,6,2,0,0,1,0,0,3.133
Fall 2020,LAW,5199,2,Special Problems,Alderman,Richard M,0,0,0,0,0,1,0,0,0
Fall 2020,ECE,6379,2,Power Syst Oper and Modeling,Li,Xingpeng,2,1,0,0,0,0,0,0,3.557
Fall 2020,CHEE,8198,1,Doctoral Research,Bollini,Praveen P,0,0,0,0,0,2,0,0,0
Fall 2020,PHOP,6457,2,Research Practicum B,Patel,Nimesh Bhikhu,1,0,0,0,0,0,0,0,4
Fall 2020,ECE,6113,1,Microwave Engineering Lab,Chen,Ji,0,0,0,0,0,0,0,1,0
Fall 2020,CHEM,8998,15,Doctoral Research,May,Jeremy A,0,0,0,0,0,3,0,0,0
Fall 2020,MECE,8399,6,Doctoral Dissertation,Liu,Dong,1,0,0,0,0,0,0,0,4
Fall 2020,MATH,8398,15,Doctoral Research,Nicol,Matthew J.,0,0,0,0,0,1,0,0,0
Fall 2020,CHEM,6998,6,Special Problems,Gilbertson,Scott R,0,0,0,0,0,2,0,0,0
Fall 2020,GEOL,8398,23,Doctoral Research,Stewart,Robert R,0,0,0,0,0,2,0,0,0
Fall 2020,PHLS,8699,4,Doctoral Dissertation,Mire,Sarah Stanford,0,0,0,0,0,1,0,0,0
Fall 2020,HON,4399,2,Senior Honors Thesis,Rhoden,Brenda,1,0,0,0,0,0,0,0,4
Fall 2020,PHCA,7199,6,Master Thesis,Wallace,David A,0,0,0,0,0,1,0,0,0
Fall 2020,ECON,6475,1,Macroeconomic Analysis,Thornton,Rebecca Achee,8,3,1,0,0,0,0,0,3.446
Fall 2020,MATH,8698,4,Doctoral Research,Haynes,Alan K,0,0,0,0,0,1,0,0,0
Fall 2020,POLS,1336,56,US and Texas Const/Politics,LeVeaux,Christine,20,2,0,0,0,0,0,0,3.804
Fall 2020,ACCT,7340,3,Financial Statement Analysis,Lu,Tong,3,2,0,0,0,0,0,0,3.666
Fall 2020,COSC,8398,110,Doctoral Research,Gurkan,Deniz,0,0,0,0,0,1,0,0,0
Fall 2020,MUSA,2334,4,Applied Clarinet,Griffin,Randall S,1,0,0,0,0,0,0,0,4
Fall 2020,ENGL,8698,8,Graduate Research,Wingard,Jennifer L,0,0,0,0,0,1,0,0,0
Fall 2020,CIVE,6498,22,Research,Hu,Xie,0,0,0,0,0,1,0,0,0
Fall 2020,THEA,6325,1,Alley Thea Dramaturgy Prac I,Shimko,Robert B,5,0,0,0,0,0,0,0,4
Fall 2020,MUSA,3430,1,Applied Flute,Suhr,Melissa D,2,0,0,0,0,0,0,0,4
Fall 2020,ECE,6399,33,Masters Thesis,Brankovic,Stanko R,0,0,0,0,0,0,0,1,0
Fall 2020,PSYC,6399,20,Masters Thesis,Bick,Johanna R,1,0,0,0,0,0,0,0,4
Fall 2020,SOCW,6294,1,Field Practicum II,Parker,Jamie Lynne,0,0,0,0,0,2,0,0,0
Fall 2020,ELCS,8398,51,Independent Study,Santi,Kristi L,1,0,0,0,0,0,0,0,4
Fall 2020,ECE,7399,23,Masters Thesis,Malki,Heidar A,1,0,0,0,0,0,0,0,4
Fall 2020,HIST,8699,2,Doctoral Dissertation,Holt,Frank L,0,0,0,0,0,1,0,0,0
Fall 2020,POLS,8999,33,Doctoral Dissertation,Fumurescu,Alin,1,0,0,0,0,0,0,0,4
Fall 2020,ELCS,8312,7,Lab of Practice-Res Meth Devel,Johnson PhD,Detra DeVerne,1,0,0,0,0,0,0,0,4
Fall 2020,BCHS,6498,25,Special Problems,Umetani,Michihisa,0,0,0,0,0,1,0,0,0
